npe,B,T,D,dtype,kind,length,sequence,ops,task_us,tu_us,dma_us,sto_trf_us,parallelcopy_us,cluster_us,span_names,error
1,1,512,1024,bfloat16,quad,4,SASA,S->A->S->A,33.18700000003446,21.185000000405125,22.402999999932945,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SASS,S->A->S->S,36.48199999995995,24.158000000054017,16.734000000171363,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSMM,S->S->M->M,128.89000000001397,112.5130000001518,30.96400000003632,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSMA,S->S->M->A,74.93400000000838,65.1610000000801,25.39299999992363,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSMS,S->S->M->S,80.54599999997299,70.87499999988358,19.74500000011176,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSAM,S->S->A->M,75.51000000000931,65.71100000012666,25.098000000114553,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSAA,S->S->A->A,39.69900000002235,28.475999999791384,22.37899999995716,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSAS,S->S->A->S,34.9660000000149,23.78500000014901,16.78500000014901,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSSM,S->S->S->M,79.44799999997485,69.60899999982212,19.880000000121072,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSSA,S->S->S->A,34.77899999998044,23.51100000005681,16.77600000007078,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SSSS,S->S->S->S,38.51500000001397,27.35600000002887,11.106000000028871,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
